zgbh,icid
1338341   ,2675428171
1344342   ,0865887643
1344399   ,3535836062
1344406   ,0968706219
1344435   ,2671500955
1344659   ,2676620891
1344666   ,0974342843
1344918   ,2676815403
1345007   ,0872797579
1345018   ,4135215422
1345359   ,4137425326
1345389   ,2675574715
1345450   ,3528770558
1345532   ,4136008494
1345607   ,1790264603
1345639   ,2672885419
1345657   ,2676480251
1345675   ,1782950011
1345682   ,0966463883
1345707   ,4136329582
1345979   ,4136860174
1345991   ,2675667995
1339701   ,2664886827
1340201   ,1789278187
1340331   ,1768033819
1340374   ,1768069915
1340454   ,1766901019
1340905   ,1768648939
1340912   ,1605188746
1342098   ,0967795899
1342241   ,2673174891
1342558   ,1766367931
1342608   ,0313045786
1342633   ,1784121851
1342640   ,2669009467
839912    ,2976411217
1346283   ,1790006203
1346308   ,1785676491
1346406   ,2674851611
1333048   ,0313120218
1333238   ,3707846538
1334142   ,1789134203
1334401   ,0485386635
1334404   ,1813710058
1334592   ,0758255658
1334646   ,1784810859
1334851   ,4130030990
1334868   ,3536030510
1334886   ,3541669454
1334949   ,4129441486
1334952   ,4138072190
1335287   ,1790097771
1335301   ,2671429131
1335432   ,1767145947
1335473   ,0965263419
1335997   ,1784272475
1336139   ,3536823886
1336565   ,2604586731
1336630   ,4130567838
1336648   ,1789604539
1336848   ,0968630587
1337005   ,0869627579
1337006   ,1768357243
1337122   ,0969249627
1337136   ,0883476891
1337137   ,3531770366
1343090   ,2674807995
1343187   ,1767714363
1343222   ,0339114833
1343951   ,3247474819
1344010   ,0873581755
1344345   ,1781287691
1344414   ,3250741987
1344506   ,2670195819
1344637   ,0762334906
1344655   ,0485578875
1344705   ,1763915835
1344971   ,4130171166
1345363   ,3537402446
1345486   ,2672671899
1345568   ,0968946955
1345636   ,4129303326
1345668   ,2662302923
1345685   ,2671569883
1346012   ,1766633515
1346377   ,0874807835
1346378   ,3247731507
1346625   ,0978228891
1346676   ,0873268843
1346812   ,2976386929
1346876   ,4138335598
1346912   ,0471793579
1347698   ,1786503979
1347730   ,0870137355
1347797   ,4130963262
1347829   ,0968416187
1347830   ,1768602555
1347880   ,2054929632
1348073   ,1785783611
1348141   ,2675600907
1348160   ,1781608987
1331479   ,1764768123
1331529   ,3707835306
1331729   ,1766009435
1333563   ,0873725115
1333597   ,1788689067
1333834   ,2675861483
1334174   ,0865778411
1334386   ,3531861294
1334387   ,3251366179
1334917   ,1789734347
1334934   ,2673586875
1334935   ,2062777104
1334984   ,2674278459
1335044   ,4135361742
1335126   ,2676262475
1335127   ,1768836539
1335144   ,0760317898
1335254   ,1767923003
1335335   ,3530896974
1335463   ,2069189760
1335981   ,0868487467
1336140   ,2674318603
1336295   ,0486587115
1336455   ,0869694203
1336798   ,0966666411
1336847   ,0869694635
1337182   ,3203631554
1337200   ,3503631674
1337232   ,2673214731
1337358   ,1788383243
1337615   ,2673544779
1337946   ,2672079579
1342829   ,3530668270
1342912   ,1768202091
1343355   ,2673174779
1343490   ,1782054795
1343504   ,2675656363
1343505   ,0869432667
1343508   ,1083492681
1343522   ,0486733371
1343523   ,1767812987
1344688   ,0485969707
1345604   ,0968616395
1346644   ,2673339643
1347379   ,2673833371
1347380   ,2669730763
1347397   ,2674502795
1347444   ,2673090171
1347447   ,1788772939
1347462   ,4131060382
1347561   ,0869818043
1347761   ,0867853515
1347897   ,2671778187
1347941   ,0760223946
1348059   ,2975700753
1339705   ,3531329550
1340618   ,0866902283
1331548   ,1771019755
1332055   ,2676467851
1333185   ,1789127419
1333827   ,0874805675
1333868   ,2667982171
1333984   ,3537113566
1333993   ,3303824474
1334091   ,2673840667
1334093   ,4139974958
1334135   ,0873959451
1334376   ,2674805355
1334407   ,1788328187
1334564   ,4140576030
1334890   ,0971973787
1334955   ,1781959115
1335021   ,4288651150
1335047   ,4134714190
1335172   ,0758794458
1335338   ,0873291595
1335397   ,0751866794
1335979   ,1786846427
1336289   ,0868887131
1336483   ,1781771915
1337171   ,0873969643
1337723   ,3529925022
1342907   ,4289206686
1343500   ,2674914155
1343502   ,2675949723
1343509   ,3529153374
1343511   ,2672404395
1344683   ,2675575563
1344758   ,0874721291
1347382   ,2674877931
1347418   ,4137763502
1347450   ,1764034011
1347682   ,2048052832
1347809   ,0873312539
1347946   ,2061381440
1348012   ,0312849258
1348035   ,0311663130
1348071   ,1782730475
1348114   ,1787598107
1348214   ,1764246075
1348246   ,1764417003
1348714   ,2050968592
1339962   ,1768411499
1340548   ,2673048555
1341978   ,0973541115
1341980   ,0874343835
1331525   ,1764215179
1331722   ,0972343243
1331724   ,1764182955
1333210   ,0978106187
1334041   ,1762958667
1334121   ,0874313643
1334162   ,3537981349
1334552   ,1790393595
1334747   ,2673371131
1334864   ,1762191083
1334897   ,2982354193
1334939   ,2665485931
1334998   ,1764303435
1335030   ,4130426558
1335054   ,2674071579
1335056   ,4195696942
1335065   ,1761698426
1335122   ,1784705099
1335163   ,1766689355
1335165   ,0873364811
1335198   ,1785788427
1335257   ,3528920110
1335282   ,0967353179
1335315   ,1111641326
1335347   ,2675308027
1335381   ,1790264011
1335476   ,2674940699
1335972   ,2664731195
1336016   ,2016356955
1336167   ,1782114123
1336434   ,4139443886
1337144   ,2674930331
1337312   ,0874887099
1342830   ,3740555665
1342891   ,0486687739
1342900   ,1809227386
1342934   ,0968217675
1343361   ,2068823456
1343518   ,0872712315
1343520   ,1111535502
1344569   ,3742793041
1344676   ,0258191882
1344735   ,4135252750
1345110   ,0969229403
1339912   ,0875198235
1339944   ,0874953659
1340380   ,0979040667
1340564   ,0867372667
1341987   ,3713270910
1341989   ,0473351915
1341996   ,0874257611
1341998   ,2674525051
1342021   ,0869165131
1347532   ,3533446798
1331513   ,0977847499
1331626   ,1766415675
1331713   ,1764133307
1332056   ,1056670759
1333595   ,1789884315
1333663   ,1767117451
1334140   ,2675207691
1334190   ,2675863323
1335000   ,1787011147
1335033   ,2014462507
1335125   ,3531811486
1335128   ,1785777067
1335303   ,0873025947
1335383   ,0256492714
1335984   ,1783133851
1336090   ,1769954315
1336453   ,2662529675
1336454   ,1788486875
1337052   ,1785983787
1337103   ,2670224459
1337235   ,1782459371
1337352   ,3535563470
1337648   ,2064755024
1342827   ,0974439547
1342895   ,1789710443
1343356   ,2672378731
1343357   ,0777030277
1343506   ,1509064268
1343507   ,0036163665
1345927   ,1780329947
1347410   ,0870124555
1348126   ,2674473259
1348158   ,4287963454
1348176   ,4137644526
1348694   ,2069155840
1348726   ,2061817696
1349144   ,2058916688
1339833   ,0562506690
1340375   ,1767200443
1331651   ,0972758811
1332530   ,0873448987
1332839   ,3739531361
1334101   ,4136699246
1334282   ,0759605210
1334716   ,0869440971
1334748   ,2519758317
1334813   ,3252075283
1334842   ,1800677722
1334976   ,0977352667
1335027   ,4134018334
1335199   ,3503636618
1336431   ,0486584955
1337175   ,3532338398
1337294   ,1763941355
1337367   ,3531178382
1337657   ,2064452128
1337691   ,0874130587
1337710   ,0873269771
1342852   ,0967947659
1342937   ,1788631483
1343362   ,2673817803
1343364   ,1604295770
1343366   ,2676177803
1343498   ,2674928891
1343513   ,2673010059
1343515   ,1779014091
1343530   ,0978240491
1331728   ,1765633307
1331880   ,3531355886
1331983   ,3741215937
1336110   ,1780569067
1344278   ,0868106187
1345521   ,2058288656
1345585   ,2675248459
1346413   ,1787394587
1346463   ,2674399803
1347094   ,2672677899
1347765   ,1782869515
1347798   ,2675345099
1347974   ,1765126203
1347991   ,1788821787
1348742   ,2622595168
1348777   ,3532364014
1348778   ,4138270494
1348810   ,1712492279
1348845   ,2062773920
1348860   ,2061471568
1341115   ,0873169707
1341728   ,0760861018
840842    ,0311898410
1348992   ,2048297136
1349146   ,2059768832
1349178   ,2445782276
1349328   ,2051015040
1349360   ,2069111376
1349745   ,2062634032
1349764   ,2066977616
1349778   ,2627235280
1349928   ,2066408112
1349946   ,2053555152
1349964   ,2049877392
1349978   ,2068414320
1335038   ,1783165819
1344300   ,1785194955
1345515   ,3536399102
1345549   ,2674907627
1345558   ,2674816107
1346541   ,0760425194
1347550   ,0872703467
1348037   ,3207888706
1348737   ,2062146384
1348739   ,2623411568
1348746   ,2674929179
1348814   ,3530507006
1348839   ,2674608267
1348841   ,2065994800
1339709   ,0759903658
1349005   ,1783015963
1349350   ,2051128160
1349375   ,2051092576
1349382   ,2676009755
1349409   ,2064091680
1349475   ,2069040384
1349518   ,2069206256
1349752   ,2063755200
1349773   ,2063423408
1349909   ,2069770624
1349982   ,2060112320
1350041   ,2071062704
1350052   ,2064162336
1350086   ,2626341392
1350141   ,2054560080
1350177   ,2064467776
1350275   ,2051837904
1350284   ,2622708464
1350286   ,2061782976
1331979   ,1766385659
1333366   ,1605612266
1336009   ,0968421995
1344350   ,0872844587
1345465   ,0869953643
1345533   ,2676076731
1341020   ,2671643707
1341100   ,0673215053
1341110   ,0873536411
1346266   ,2676024987
1346268   ,0967052651
1346434   ,0312728826
1346498   ,0867946203
1347891   ,1764066091
1348019   ,3206172274
1348021   ,1766877403
1348755   ,4137442206
1348757   ,2623798256
1348764   ,2066026080
1348855   ,2061823104
1348857   ,2052672032
1348891   ,2623165632
1348966   ,0869740795
1349157   ,2065396320
1349291   ,2061823984
1349366   ,2047718800
1349400   ,1577395552
1349593   ,2066247072
1349766   ,2067231456
1349932   ,2069049296
1349934   ,2064924528
1349959   ,2066221504
1349966   ,2063155664
1349991   ,2048918432
1349993   ,2061776928
1350034   ,2069162864
1350036   ,2062656688
1350059   ,2067011136
1350068   ,2622967200
1350134   ,2048776352
1350191   ,2068800288
1350485   ,1577454304
1331798   ,0258365274
1331972   ,4137957998
1336118   ,1767106299
1344287   ,0874185787
1344336   ,2674442091
1345526   ,0968049611
1346503   ,3528496398
1346552   ,2067245696
1346554   ,2066996608
1347686   ,1788881147
1347948   ,1056768119
1348769   ,2062544432
1348784   ,1764278155
1348786   ,3246509859
1348850   ,2625331008
1348852   ,2047350128
1339711   ,4135481950
843235    ,3209058674
1349237   ,1578698560
1349403   ,2052564288
1349418   ,2625954768
1349469   ,2626705920
1349505   ,1586044896
1349520   ,2047194896
1349639   ,2066024944
1349754   ,2066504896
1349920   ,2058436832
1349939   ,2053416192
1349954   ,2067477520
1349986   ,2066094352
1349988   ,2067705296
1350037   ,2062986080
1350054   ,2064803440
1350056   ,2067727696
1350154   ,2624303360
1350237   ,2573187799
1350288   ,2066137040
1350507   ,2070090272
1350524   ,2058498352
1350526   ,2622520464
1331780   ,1767371595
1331828   ,1787954155
1333061   ,0759127866
1335962   ,1765988395
1345405   ,1578918512
1346347   ,1789403227
1346390   ,0869835467
1347824   ,1762896859
1347860   ,0968905531
1348036   ,0016501395
1348847   ,2619391952
1348897   ,2053784208
1338811   ,0874416587
838144    ,2528466349
1348965   ,1761981114
1349108   ,2062011728
1349115   ,2061144608
1349183   ,2069284304
1349222   ,2070371376
1349240   ,2064734960
1349247   ,2066333696
1349258   ,2064196064
1349322   ,0965846347
1349358   ,2620214528
1349383   ,2676515803
1349408   ,2062774000
1349426   ,2626389216
1349933   ,2048919888
1349944   ,2066705664
1349969   ,2065981472
1350019   ,2061476576
1350058   ,2066505184
1350069   ,2626412832
1350133   ,2048928144
1350472   ,2063067200
1331876   ,0967899003
1331887   ,4140722302
1344324   ,2674251963
1344356   ,1083203177
1345400   ,1605480458
1345507   ,1977495793
1345564   ,2061584400
1339269   ,1116497710
1346319   ,2675961131
1346417   ,0965791483
1347615   ,0968052651
1347690   ,0877276491
1347970   ,1780707195
1348027   ,0965797339
1348756   ,0761680266
1348763   ,2061913040
1348781   ,2064131488
1348806   ,2062384144
1348824   ,2625161216
1348849   ,2069166208
1348874   ,2051183344
1348881   ,3530291934
1348888   ,2064474896
1349267   ,2062739296
1349349   ,2062614288
1349392   ,2062130768
1349417   ,2069764352
1349424   ,2624110064
1349517   ,2674395851
1349592   ,2622494800
1349924   ,2069301648
1349935   ,2048913360
1349942   ,2048811776
1349949   ,2065007552
1349960   ,1578784768
1349992   ,2062560640
1350049   ,2054351008
1350060   ,2067742512
1350178   ,2063124688
1350192   ,2625550096
1350217   ,2062108192
1348174   ,1789462875
1348223   ,3536340078
1348277   ,0880754219
1348291   ,2675858923
1348374   ,1768843531
1348424   ,2673523675
1348441   ,1781677627
1348474   ,3535101406
1348477   ,4128929038
1348491   ,1790288123
1348492   ,1784796059
1348510   ,2618540608
1348542   ,2058780768
1348610   ,2063443232
1348627   ,2067207264
1348641   ,2066041552
1348660   ,2622972896
1348728   ,2066037584
1348795   ,2062607744
1332343   ,1761654283
1332935   ,1783459595
1333194   ,4136359086
1333957   ,3531861982
1334201   ,2504777440
1334466   ,0758668282
1334493   ,2064688192
1334630   ,0969689019
1334657   ,0867847547
1334752   ,1790364459
1334848   ,2674256123
1335138   ,0968818555
1335402   ,0873169243
1335710   ,4136724830
1335825   ,4135905646
1336586   ,0970167307
1336641   ,1767983963
1336901   ,0875956411
1337008   ,1790425019
1337107   ,1110777694
1337132   ,1781375099
1337134   ,1764430555
1337141   ,4136833646
1338115   ,1786196635
1338151   ,1786405867
1338176   ,1767286699
1338274   ,2068775376
1338342   ,4136750958
1343035   ,2626668368
1343044   ,2472824512
1343576   ,1788156619
1344359   ,1781047211
1344366   ,1768778859
1344515   ,3536782142
1344792   ,1765891483
1344826   ,0480693323
1344956   ,1768610347
1344992   ,1766538107
1345026   ,3536498014
1345051   ,2675995387
1345060   ,3204227042
1345340   ,2676636043
1345390   ,1896946253
1345415   ,3532547598
1345458   ,2674867547
1345524   ,2064856208
1345647   ,4140710718
1345656   ,0969308379
1345683   ,0643143748
1345692   ,2674198635
1345804   ,3530009998
1346017   ,3530218174
1346044   ,1781426507
1346142   ,4138973774
1346144   ,1111781470
1346178   ,0869061771
1346250   ,4137091758
1346275   ,0882902571
1346384   ,2676550699
1346416   ,2674555083
1346573   ,1768759643
1346639   ,2672105291
1346646   ,2669982091
1346716   ,4137845934
1346773   ,4136854782
1346850   ,1766868891
1347741   ,1767061147
1347807   ,1788305803
1347886   ,1058530791
1347980   ,0029734132
1348010   ,1782097035
1348178   ,4129625470
1348203   ,3039015002
1348205   ,1779352507
1348314   ,3536357598
1348346   ,0873735339
1348371   ,2756418618
1348373   ,2675872059
1348380   ,2421697578
1348414   ,0750983402
1348446   ,4138618686
1348480   ,4129654366
1348505   ,3934443438
1348512   ,2062632336
1348514   ,4027806401
1348537   ,2621772544
1348546   ,2062574400
1348571   ,2624807808
1348580   ,2068815984
1348614   ,2054771888
1348637   ,2066049344
1333049   ,1783950107
1333085   ,2671776043
1334389   ,0255998090
1334473   ,1784507899
1334704   ,1786716411
1334736   ,2673984939
1334841   ,4138260414
1335223   ,1767402411
1335248   ,1798692713
1335388   ,0866537547
1335411   ,1781657739
1336070   ,0869482491
1336537   ,2673110091
1336949   ,1785437051
1337084   ,0968555515
1337116   ,0876078315
1337118   ,0866040395
1337123   ,0884707067
1337125   ,1790223819
1337403   ,3532470638
1337437   ,1785341563
1337839   ,1765905419
1338124   ,1781363643
1338226   ,2062986512
1343028   ,1120795710
1343060   ,1765483707
1343085   ,2675103963
1343094   ,1790081883
1343191   ,0949081674
1343216   ,0777868661
1343225   ,1787130539
1344009   ,2675141323
1344041   ,2675441547
1344082   ,1764821963
1344642   ,2674758891
1344999   ,0872944779
1345006   ,2674679371
1345033   ,3710540234
1345135   ,4138655566
1345299   ,4195558478
1345301   ,0966442299
1345333   ,4139389950
1345433   ,1780235371
1345506   ,0981654443
1345508   ,0977600667
1345567   ,0874403947
1345665   ,2050932064
1345672   ,0880295611
1345674   ,3247523299
1345676   ,2671880539
1345727   ,3932932346
1345752   ,0883281035
1345886   ,3248260467
1346001   ,0874693531
1346133   ,1765705483
1346158   ,3535878686
1346160   ,2675014827
1340348   ,0874770731
1340371   ,1764179579
1341017   ,1767182347
1341050   ,3535145262
1341964   ,1765363931
1342097   ,0877013819
1346359   ,0874752219
1346366   ,1766775499
1346389   ,0973328587
1346423   ,1120932238
1346696   ,3528642750
1346732   ,3537189646
1331524   ,0967729963
1333050   ,1769781931
1333340   ,2472267072
1333990   ,2673685755
1334118   ,1781227131
1334186   ,2674339547
1334615   ,2676628059
1334622   ,1781012155
1334658   ,0881278187
1334694   ,1767339675
1334705   ,1782975995
1335039   ,2673205707
1335348   ,3536414110
1335408   ,2676073659
1335412   ,2673478667
1335477   ,3530825070
1335824   ,0874359403
1336069   ,3535525742
1336617   ,2662899739
1336742   ,0762516266
1336817   ,1780012331
1337124   ,4140757470
1337131   ,4140380526
1337135   ,2675710171
1337188   ,0865788267
1338132   ,1786798779
1338193   ,4130203358
1338293   ,0972331883
1338350   ,3529308110
1343020   ,0872963755
1343210   ,3251718083
1343235   ,1116148078
1344065   ,3247527123
1344283   ,2675372491
1344433   ,0874255003
1344468   ,0866338203
1344711   ,1765738683
1344998   ,0874304123
1345016   ,1765878155
1345102   ,4138871374
1345423   ,1764953819
1345555   ,2676390603
1345609   ,0874888587
1345666   ,0867974955
1345931   ,0968020891
1345970   ,3536684190
1346000   ,2675167899
1346036   ,2673416875
1343532   ,1768140123
1343940   ,0873953835
1344285   ,1768301371
1344581   ,1788159451
1344596   ,2675523371
1346388   ,3529648462
1346586   ,4138975646
1347403   ,0762203450
1347420   ,0872817355
1347439   ,2068893296
1347569   ,2672732715
1347669   ,0486572475
1347790   ,4135506558
1347873   ,0762238602
1348199   ,0874748171
1348701   ,2058159520
1348703   ,1706598823
1348720   ,2048098816
1348733   ,2070376576
1348735   ,2066025472
1339973   ,1768364667
1340334   ,0978609723
1340351   ,0875014763
1340544   ,4139309886
1340578   ,0977742059
1331657   ,1768586795
1332024   ,3247251091
1332791   ,4134697950
1334145   ,3528495374
1334202   ,2675503851
1334263   ,2675774955
1334581   ,1766697819
1334773   ,3503289450
1334938   ,0968685707
1334956   ,2669591451
1335037   ,3531930094
1335055   ,1789051995
1335105   ,3542680629
1335123   ,1780122971
1335148   ,4130169454
1335307   ,4140876478
1335314   ,1789053275
1335357   ,1784773675
1335542   ,2673147899
1335693   ,3383212340
1335915   ,3524939902
1335971   ,0883093451
1336121   ,2674800043
1336217   ,2049053168
1336256   ,2676266091
1336452   ,3251331667
1336491   ,1789483435
1337083   ,1768328299
1337161   ,2674709099
1337522   ,1767230347
1337536   ,0874020203
1342847   ,1788941019
1342858   ,0978319083
1343358   ,3529635534
1343501   ,3203882706
1343512   ,2676019499
1343519   ,3209903042
1343526   ,0975241675
1344727   ,1767310891
1339715   ,4137345006
1339938   ,0874457467
1339952   ,1766555867
1339988   ,0873367771
1339995   ,1767399051
1340027   ,3712992830
1340325   ,0874410427
1340597   ,1809138186
1341911   ,2062038832
1341979   ,3710421754
1341986   ,3503143946
1341990   ,0873969387
1342004   ,2674323723
1342011   ,1789297451
1342015   ,0758265066
1342022   ,0968816027
1346251   ,0486687515
1331549   ,1764463195
1331605   ,4143488110
1331716   ,0974455179
1331759   ,3711437978
1332351   ,3207402450
1333835   ,2675385179
1334382   ,3535943934
1334565   ,2675719291
1334572   ,0976708363
1334873   ,1784047355
1334954   ,2674031195
1334979   ,1788639547
1334997   ,2665068315
1335064   ,2671866875
1335096   ,1779374667
1335114   ,4136731742
1335139   ,3531048478
1335164   ,3528180638
1335299   ,2668793499
1335337   ,1780993771
1336035   ,0869686443
1336443   ,1782614795
1336457   ,1789643915
1337106   ,1799259737
1337156   ,0965085995
1337706   ,2675097803
1337763   ,3388272420
1343360   ,2673143371
1343367   ,0761737962
1343503   ,2668309147
1343510   ,0762434410
1343517   ,1781258875
1343528   ,4129907470
1344351   ,1788710347
1344693   ,0966731275
1346193   ,0869605099
1346242   ,1768781211
1346422   ,4129202462
1346613   ,3246489347
1346624   ,1788795323
1346699   ,1768270091
1346724   ,4136650574
1346731   ,2669327467
1347381   ,4135031294
1347399   ,0971658347
1347424   ,1269722361
1347549   ,1790109643
1347585   ,2676215467
1347699   ,2676556219
1348704   ,1707021191
1331654   ,2665478011
1332035   ,1771189563
1333655   ,1767737547
1334102   ,2673652779
1334132   ,2674924987
1334147   ,1789022139
1334300   ,0969164619
1334379   ,2674826683
1334539   ,2669274427
1334700   ,1787151787
1334749   ,2671816315
1334910   ,0965073211
1334958   ,2669000907
1335007   ,0311800682
1335024   ,2669944891
1335052   ,0777505141
1335118   ,0870197035
1335169   ,0873208267
1335480   ,1770676299
1335694   ,3535147630
1336495   ,4130077006
1336497   ,2674324683
1337142   ,0968751163
1337475   ,1767619995
1342921   ,2921583429
1343363   ,1771083387
1343365   ,1766825467
1343497   ,2676659483
1343499   ,1788541611
1343514   ,1604545338
1343516   ,0967639595
1343529   ,0972361979
1343533   ,1790430459
1343943   ,3248206659
1345933   ,0761017098
1346056   ,0869581803
1346719   ,3512259562
1347402   ,0869633563
1347572   ,2674480475
1347638   ,1576129310
1347789   ,3504520010
1347904   ,0873511899
1348300   ,0870001243
1348700   ,2063422672
1348702   ,0029603728
1348719   ,2623865712
1348736   ,2064664400
1339859   ,2623148000
1341688   ,1767125339
1342000   ,1604429082
1342002   ,1057702887
1342017   ,4137104526
1342019   ,0880343643
1347557   ,2676363675
1347591   ,1789408923
1347593   ,3535249358
1347600   ,2670117995
1347625   ,0873640571
1347996   ,2671868731
1348028   ,1691934813
1348064   ,1786381499
1348696   ,2065917184
1348732   ,2066168944
1349057   ,0743449367
1349064   ,2063439904
1349132   ,2065488528
1349359   ,2047751600
1349391   ,1784545275
1349434   ,2619879104
1349498   ,2625502848
1349564   ,2068462208
1349668   ,2056873136
1351242   ,2047684352
1302336   ,2673230459
1303072   ,4134427694
1303074   ,4134555166
1303544   ,4137607550
1304330   ,2985126273
1304862   ,1779099787
1305373   ,4136308014
1305795   ,2671568859
1306292   ,3531626190
1306635   ,2674096075
1307787   ,1779693707
1308047   ,3547382389
808017    ,0868724811
899614    ,3252047363
905483    ,4135948030
1329019   ,0968128235
1329499   ,2675538075
1330272   ,2673954747
1288541   ,2625847312
22179     ,2673809274
843945    ,3739651633
843982    ,1110052318
41190     ,1799281177
1344490   ,1784663659
1345777   ,3208820290
1345879   ,3537297550
1345911   ,0876537755
1346641   ,4133808910
1346807   ,2675204523
1346841   ,0873529787
1346848   ,4129576574
1346871   ,1765988507
1347141   ,2662691979
1347173   ,0313034554
1347184   ,2668867803
1347214   ,0760795370
1347216   ,1115112302
1347248   ,1788463963
1347273   ,0484530218
1347309   ,0977431147
1347348   ,3536799550
1347373   ,1783143867
1347375   ,3532527774
1347518   ,0873903835
1347577   ,0869063163
1348405   ,3713473102
1348448   ,1785306795
1348773   ,2049933888
1348805   ,2047837296
1341069   ,1786886443
1341072   ,1789948939
1348914   ,2047184592
1348916   ,2449186212
1348941   ,2675642555
1348948   ,2623174288
1349007   ,1744379486
1349216   ,2054382240
1349309   ,2626196304
1349341   ,2068759344
1349416   ,2627235680
1349439   ,2675858523
1349441   ,1789318043
1349450   ,2624714624
1349641   ,2066409248
1349648   ,2065948432
1349741   ,2054423856
1349748   ,2066483712
1349816   ,2051339568
1350186   ,2067290224
1350243   ,2061690288
1350250   ,2066546832
1350350   ,2050530608
1350352   ,2053293616
1350428   ,2064726624
1350437   ,2065943296
1350460   ,2069731824
1350462   ,2048105312
1350471   ,2066940160
1350496   ,1577356352
1350530   ,2062090416
1350537   ,2058854896
1351331   ,2624921536
1303519   ,4140666222
1304037   ,1269746985
1304373   ,1781140299
1307868   ,4136194558
1308036   ,1323982679
809991    ,0777763637
905200    ,0036159553
830624    ,2058158496
1345290   ,2670036251
1345497   ,4137439502
1345708   ,1115925150
1345827   ,2674286235
1341060   ,1789783531
1346632   ,1781329483
1346730   ,4136719470
1346796   ,0486542987
1346830   ,4136569886
1346866   ,4129629838
1346891   ,4137253806
1346900   ,2676384603
1346925   ,2674406651
1347198   ,1789023259
1347200   ,1768173931
1347266   ,4287522718
1347298   ,1761978746
1347325   ,1798820265
1347357   ,0874999083
1347393   ,0485894283
1347425   ,2976150577
1347432   ,1781207627
1347457   ,1767985131
1347523   ,3247576659
1347525   ,0867872507
1347559   ,4134194142
1347602   ,0761668394
1347627   ,4130286590
1348398   ,3529582670
1348796   ,2063917088
1348823   ,3540031534
1348830   ,2054317376
1348832   ,2675096923
1348889   ,2048447408
1348921   ,2062698672
1348955   ,2065396720
1348991   ,1710134119
1349634   ,2066054720
1349791   ,2069264368
1350102   ,2050982544
1350270   ,2054328016
1350325   ,2676215819
1350334   ,1577809184
1350368   ,2060960624
1350370   ,2623867840
1350444   ,2069507344
1350446   ,2052780640
1350453   ,2062891952
1350489   ,2066209600
1350512   ,2625986928
1350519   ,2054304032
1350521   ,2069272064
1350553   ,2068471936
1350555   ,2068817856
1301697   ,1779421771
1301776   ,0762362010
67523     ,0950948154
81028     ,3305001606
1345278   ,2066357072
1345327   ,0968135499
1345759   ,1785613147
1346593   ,4129471006
1346643   ,1768701947
1346761   ,0968935163
1346894   ,3531948222
1346926   ,0965445163
1347176   ,0967841051
1347193   ,0761038762
1347212   ,0869938075
1347230   ,1800647642
