zgbh,icid
1318379   ,0762010922
1318612   ,0761015578
1318644   ,4289217294
1318646   ,4286941262
1318661   ,3732397054
1318678   ,2669663931
1318697   ,4136727390
1318729   ,0870003691
1318731   ,4137279022
1318748   ,2671887627
1318761   ,0970313803
1318763   ,4138067886
1318778   ,0869654235
1318780   ,0873144619
1319774   ,3535612910
1320086   ,2676019563
1320717   ,1788537947
1321051   ,2675053163
1322043   ,1768652827
1322133   ,1788463147
1323335   ,2676438283
1323352   ,3711691982
1324092   ,0761537338
1324127   ,2671635163
1325765   ,0869149355
1325961   ,0869765819
1326602   ,1269196473
1326619   ,3961300524
1326636   ,1768108619
1326655   ,1781427915
1326668   ,1790253499
1326772   ,1781050203
1326814   ,0865879467
1326865   ,1786984971
1326882   ,0880396091
1326899   ,1787398251
1327031   ,1785825995
1327080   ,1782290571
1327097   ,1785783611
1327133   ,2669127947
1327424   ,0869152571
1327473   ,2674538939
1327488   ,0867107019
1327524   ,1787402555
1327750   ,0968684731
1327752   ,1790264603
1327801   ,0966454539
1328067   ,0966245051
1328152   ,1784784107
1328218   ,0486305627
1328220   ,0873533979
1328284   ,1781848331
1328320   ,1110709870
1328505   ,1115007134
1328671   ,0965215035
1328737   ,3529645886
1329093   ,0756668458
1329110   ,0755666234
1329127   ,0757546586
1329159   ,0757592314
1329718   ,0874443723
1329768   ,1765585275
1329946   ,0966512139
1329948   ,0968430651
1330016   ,1766367931
1330192   ,1783237291
1330224   ,1768162539
1330226   ,0874464043
1330243   ,0755460970
1330260   ,1779696859
1330275   ,0968969899
1330292   ,0967368475
1330307   ,0967476363
1330341   ,4129890430
1330387   ,0758853130
1330419   ,1783649051
1330434   ,2672130683
1330451   ,3504529882
1330453   ,2673954843
1330485   ,1110231406
1330517   ,4287231758
1330534   ,1786478763
1330536   ,0873534299
1330557   ,1783538747
1330574   ,0969536731
1330757   ,2676067899
1331771   ,1779798843
1332054   ,1788728059
1332104   ,0873321195
1332178   ,1348606282
1332228   ,0966573211
1332242   ,1115267086
1332292   ,1790316811
1323926   ,1782293259
1324124   ,2675920139
1324584   ,3732365486
1325001   ,3528279646
1325924   ,0873670571
1327220   ,1786942107
1327320   ,2675441195
1327402   ,0875799275
1327459   ,1790064683
1328332   ,1767365403
1329664   ,0258750842
1330010   ,0968724459
1330791   ,1782947403
1330976   ,0965761371
1331200   ,3251615779
1301417   ,2669831643
1301530   ,4140824718
1301886   ,1789253787
1301936   ,2662860043
1301990   ,4135328414
1302072   ,4139303182
1302201   ,4138205998
1302578   ,4138568830
1302912   ,4134269486
1302955   ,4138332526
1303559   ,4136008142
1303595   ,4139752878
1304424   ,0968864347
1304789   ,4129088686
1306473   ,3742052433
1306523   ,1778788539
1308731   ,3531047742
1309539   ,2669928315
1309667   ,3531006078
1310048   ,0310912874
1331500   ,0874135963
1332352   ,3527833646
1332615   ,0313247322
1332683   ,3250500883
1332692   ,3535908590
1332724   ,0968612715
1332751   ,1766215339
1332851   ,2674239723
1332883   ,3926319227
1332885   ,3536121294
1332908   ,3742109137
1333237   ,0978966507
1333623   ,1785158107
1333659   ,1767932715
1333698   ,2675523099
1333725   ,3182676896
1335747   ,0967458555
1335815   ,4136036094
1336411   ,2676379499
1336558   ,3148987906
1336693   ,4139105134
1336759   ,1784766379
1336800   ,1769846059
1336836   ,1785337291
1336892   ,1779021371
1337082   ,2676117995
1337155   ,0758392186
1337255   ,0965236507
1301599   ,1788673211
1302243   ,4136291710
1302497   ,4135709726
1303131   ,4134494062
1303494   ,1762511259
1305398   ,4134834014
1306529   ,0762210250
1306904   ,1800918634
1308861   ,3522388446
1309447   ,3503059594
1309479   ,3285325713
1309490   ,1762279131
1309850   ,2669891899
1310011   ,0755998890
1310049   ,1780111563
1310421   ,0967702171
1310662   ,3248045283
1310695   ,1798641321
757674    ,1799150713
757892    ,1798988313
761278    ,2501568798
889390    ,3038837834
889392    ,2660522244
1322299   ,1788298923
1322372   ,1786661243
1322619   ,2676293355
1322628   ,2676276907
1322630   ,2676252923
1322884   ,2674830123
1322909   ,2674816251
1324720   ,0968175115
1325880   ,0872881627
1325954   ,0882909259
1326021   ,0312481162
1326792   ,2669247387
1327128   ,2676102379
1327645   ,2674365387
1327647   ,0867304203
1327770   ,2674981211
1332513   ,3531292702
1332678   ,0873368971
133274    ,1762626634
1332746   ,0312542938
1332786   ,0312137882
1333073   ,4137698558
1333166   ,0978726635
1333622   ,2674776539
1333654   ,1767892667
1333669   ,1767424907
1333703   ,2953634194
1333705   ,2668539547
1335784   ,1779221467
1335803   ,0760350218
1312455   ,2672861515
1312829   ,2673741323
1312863   ,2672175483
1313523   ,2672743403
1314153   ,1788577979
1314341   ,0964975739
1314560   ,0968859979
1314736   ,4139467918
1314753   ,0311554202
1314819   ,0969270795
1314870   ,1761866794
1315072   ,1762109274
1315110   ,1782887451
1316215   ,1605689802
1316360   ,0762582010
1316585   ,1575293188
1316597   ,0868862043
1316780   ,4130715550
1317134   ,3528698398
1317765   ,4139410190
1317899   ,4138288046
1317955   ,4140822590
1318072   ,0869810571
1318142   ,4135279726
1318302   ,0968091579
1318394   ,2676113275
1318398   ,2675255883
1318429   ,2673211259
1319316   ,0874516971
1321017   ,2676309227
1321146   ,2676586555
1321346   ,1767872331
1322118   ,1765152283
1322396   ,1788405659
1322572   ,0973719435
1322635   ,0868936683
1323764   ,2421226922
1323847   ,4140502782
1324125   ,4136956526
1324538   ,0762355802
1324540   ,3731351934
1326831   ,0867530491
1327322   ,1788189611
1327969   ,1789159643
1329701   ,0259241050
1329752   ,0762242026
1329901   ,0874797179
1331002   ,1783139739
1336319   ,1782589931
1336380   ,0757254330
1336397   ,0873313723
1336523   ,2677058571
1336538   ,0968873355
1336773   ,2113548212
1336822   ,2674000299
1336861   ,1784951739
1336948   ,1768453291
1336978   ,3740550011
1337045   ,0869809227
1337226   ,0968209387
1337508   ,1789190235
1341012   ,2675569803
1331770   ,0969173531
1332534   ,0873214683
1332708   ,1782730283
1332740   ,2469071344
1332767   ,2674234027
1332958   ,2945479586
1333001   ,0968749995
1333058   ,0965445163
1333707   ,2674542123
1333709   ,1788885547
1333716   ,2674584699
1333740   ,2671779291
1321973   ,1787677563
1323428   ,2674313739
1323545   ,1768815019
1323743   ,2676066843
1323747   ,1789443579
1323804   ,1768426875
1323973   ,3158863282
1324123   ,0761727066
1324860   ,1784893019
1325833   ,0873415771
1326375   ,0874508859
1326572   ,1779108907
1327469   ,2676400091
1328331   ,0866889435
1329995   ,0967376427
1330602   ,1058079815
1330792   ,2675763483
1330898   ,2675651611
1331233   ,0869367179
1336350   ,1765867035
1336850   ,2754590442
1337035   ,2674342683
1337100   ,3530684206
1337169   ,1768589227
1337205   ,4129099934
1337909   ,2062554688
1341623   ,2670150603
1341693   ,1785887851
1341711   ,1767499483
1312459   ,1111781470
1312558   ,1782409163
1312560   ,2662427131
1312782   ,4133095962
1313402   ,3503527802
1314808   ,4138674958
1314874   ,1800528074
1315885   ,1786592155
1332616   ,2508356491
1332741   ,2673633291
1333000   ,0867413531
1333086   ,3926809963
1333796   ,0872974475
1335281   ,2669906507
1335579   ,0874022827
1335586   ,1782152043
1335597   ,1766512379
1335604   ,1781959451
1335992   ,0481138907
1321640   ,4137362654
1321647   ,2674509275
1321690   ,0874016283
1321756   ,0759181050
1322477   ,1789726907
1322552   ,1110168046
1322958   ,1789580587
1323350   ,2676678043
1323735   ,1801759210
1323810   ,2676632715
1323856   ,3536790286
1323999   ,4138184702
1324056   ,2674676203
1324088   ,2674114299
1324268   ,0486566523
1324618   ,3536393406
1325450   ,4136506238
1325665   ,0310886410
1325800   ,1789786219
1325933   ,0874059435
1325996   ,0874938347
1326500   ,1788195931
1326934   ,2674586875
1327411   ,2677327547
1327563   ,2669311979
1327905   ,2676309243
1327923   ,4129344254
1327930   ,1786480683
1329115   ,0756435978
1329140   ,3528297582
1329698   ,0258987178
1329937   ,0967748811
1330544   ,3533007758
1330730   ,1789796667
1336038   ,2667468203
1337056   ,2673104811
1337502   ,1764947771
1337570   ,1767541195
1337908   ,4130871470
1312465   ,3536621054
1312575   ,0969010299
1312625   ,2667068059
1312718   ,4128976718
1313551   ,3542986101
1314596   ,1110079886
1314814   ,0761713130
1315148   ,2669769531
1315792   ,2975978737
1315920   ,3208227250
1316525   ,1288596058
1316792   ,4284232702
1317441   ,0969031531
1317502   ,2671882203
1318716   ,2674746843
1318752   ,0313050218
1319103   ,0874796843
1319603   ,0259571658
1320020   ,2675501899
1320459   ,3531883598
1320589   ,0313056362
1320732   ,3547233669
1320757   ,2669278859
788875    ,0027821252
843540    ,4198502855
1302106   ,4137394750
1302274   ,2672943275
1302833   ,4134039486
1302921   ,4140354878
1303121   ,4137001518
1304365   ,2669801275
1304433   ,2675104299
1304547   ,1788772939
1304697   ,4131313566
1304762   ,2673413307
1304780   ,2662848203
1304805   ,4129268414
1305045   ,3529362958
1305271   ,1783066443
1305328   ,2673134523
1305397   ,4134403358
1306704   ,0758657594
1306975   ,3536329310
1309676   ,1788664411
1310703   ,2658202420
74269     ,1438096779
889131    ,0259259450
890202    ,3531082414
50329     ,2294888337
52167     ,0004882110
52570     ,1781841435
53699     ,1715522110
53731     ,2502751214
841424    ,2502764512
841562    ,3302084314
1341104   ,0875134123
1341639   ,0760914490
1341727   ,1768678859
881383    ,3536512478
881533    ,3741941345
881666    ,3740137835
884280    ,2505216240
890285    ,2504513424
890415    ,4034975681
1332040   ,4129841502
1332571   ,1786110619
1332689   ,0876891851
1333012   ,2954192946
1333188   ,0875023691
1333324   ,3149543394
1333545   ,2978146305
1333548   ,0874083003
1334106   ,2663391355
1335286   ,0873641019
1335584   ,1780713531
1335598   ,4133967854
1335704   ,1787699291
1335967   ,1765371627
1335982   ,3529159022
1321695   ,0967951995
1321696   ,0968322619
1321712   ,1768013755
1321986   ,0967363291
1322302   ,1781255563
1322320   ,1767328347
1323295   ,1766845867
1324083   ,2675043819
1324248   ,2676221995
1324280   ,1789497291
1324761   ,1770234923
1324892   ,0870096235
1324961   ,0311194378
1324998   ,4136275966
1325201   ,1784666859
1325788   ,0869776827
1325935   ,0875050267
1326236   ,2667164475
1326396   ,2674829115
1326413   ,1082688793
1327349   ,2674446475
1327530   ,1784491579
1328279   ,0968974619
1328711   ,0759455930
1336296   ,3537353214
1336938   ,1781050139
1337069   ,2676594795
1337533   ,2977078785
1311826   ,2755906922
1312588   ,3537347694
1312802   ,2674053563
1314569   ,0978240731
1314687   ,0968879387
1315172   ,1056768119
1316368   ,0867060379
1317023   ,2673474987
1317439   ,1781072235
1317454   ,1787251691
1317522   ,4136671070
1318753   ,1110285742
1319127   ,3713127310
1319209   ,4140421502
1319573   ,0759116570
1320001   ,2674495307
1320327   ,1767077403
1320508   ,3149223186
1320509   ,1788438347
1320912   ,1789312907
1301588   ,1789152011
1301979   ,4136266542
1302079   ,4140483598
1302614   ,4140133054
1302832   ,4135144254
1302916   ,4134059470
1303187   ,0976719259
1303940   ,4135059918
1304460   ,3533614046
1305022   ,3531913614
1305190   ,4137402558
1306419   ,4130639070
1306766   ,4035244369
1308529   ,3540297518
1308745   ,2673290747
1309794   ,0761873594
1310362   ,1782171803
1310624   ,2673117019
1310772   ,1058530791
756148    ,0961162741
757822    ,0960308533
759945    ,3037203690
888997    ,2468970688
889612    ,2472850496
890248    ,2468330416
54783     ,0967820363
840677    ,1798787769
840743    ,1435810987
1341006   ,2674262395
890464    ,2976283153
890595    ,4032945729
891181    ,0030612372
893774    ,1789063611
894756    ,3247363459
895102    ,2983147425
895599    ,3247632419
895654    ,3247426291
1331498   ,0869787979
1332014   ,4130894878
1332685   ,0760050778
1332719   ,0873529451
1332783   ,3528385614
1333044   ,0968813595
1333083   ,3536920462
1333271   ,0968535611
1333733   ,3148208818
1334443   ,0971877211
1335564   ,0968341291
1335603   ,0760432122
1336309   ,0312000298
1337701   ,0969191851
1337733   ,4137181326
1337750   ,0760778890
1337751   ,1765425675
1337765   ,1767235851
1337768   ,2673256411
1337769   ,4134529406
1313052   ,2756477322
1314416   ,1976687617
1315946   ,0311265002
1316225   ,2673705451
1316238   ,0760435018
1317225   ,1789608555
1317739   ,4139608158
1317821   ,3504350858
1317854   ,2672644891
1317890   ,2673241659
1318386   ,0868041995
1318387   ,0968094715
1318671   ,0968756843
1318889   ,3529734302
1320612   ,2675065531
1302212   ,2669408379
1303496   ,4134078094
1303497   ,4135213022
1304528   ,3530434958
1304563   ,2673599819
1331773   ,2676116859
1332688   ,0873064779
1332755   ,1269893993
1333132   ,3528062766
1334594   ,1120261422
1334709   ,1782456267
1335110   ,1780442267
1335640   ,2673265931
1335641   ,3741677537
1335654   ,0880666907
1335657   ,0875502971
1335777   ,3503179818
1335794   ,1119592222
1301871   ,1789158843
1302433   ,0969385851
1302730   ,4138051902
1302936   ,4138448606
1304823   ,0311041034
1305468   ,4135279070
1306486   ,4129176894
1306517   ,4130201214
1306549   ,0257428266
1306700   ,2672184731
1306939   ,3251374675
1309159   ,3529640286
1309173   ,4129205950
756565    ,1485256763
1336212   ,2675671707
1336229   ,3247181235
1336243   ,0312726634
1336247   ,0973739499
1336261   ,0875023179
1336294   ,1768610267
1336311   ,0873842331
1336337   ,2675450267
1336355   ,0965681387
1336372   ,0879305483
1336387   ,3530850702
1336390   ,0875958139
1336405   ,4134339566
1336437   ,0313139594
1336472   ,1789472715
1336515   ,0868285035
1336529   ,0311621066
1336532   ,0968827067
1336547   ,0762426490
1336563   ,1110866430
1336581   ,0873174027
1336595   ,3530396974
1336596   ,1789217707
1336631   ,0876237147
1336632   ,0869418091
1336646   ,1789813659
1336663   ,2675588827
1336682   ,0948363866
1336695   ,0874116987
1336714   ,1770819499
1336781   ,2674729691
1336814   ,0875279931
1336832   ,3247385571
1336846   ,3248254131
1336871   ,4136084302
1336872   ,2472357040
1336889   ,1768407947
1336939   ,1781979371
1336953   ,0028474740
1336986   ,1780520299
1336989   ,1788499115
1337004   ,1781171211
1337022   ,3529355918
1337040   ,3248292515
1337070   ,2668187291
1337071   ,0873314027
1337148   ,1782694075
1337167   ,1790548235
1337185   ,2673246331
1337202   ,1781495771
1337217   ,1766471131
1337266   ,0340000449
1337267   ,0974462811
1337302   ,0311837338
1337316   ,2672763019
1337317   ,0761118858
1337374   ,1790179403
1337375   ,2673537099
1337389   ,1781684203
1337466   ,3533888494
1337467   ,4130647198
1337484   ,2674551547
1337498   ,0874191723
1337516   ,1766022155
1337517   ,1768583723
1337534   ,0869392811
1337535   ,2674503899
1337584   ,4129848222
1337585   ,1766668555
1337598   ,2674359771
1337635   ,4135506190
1337652   ,2062861392
1337667   ,2657202196
1337685   ,1798412473
1337702   ,3247653363
1337716   ,2675012715
1337717   ,1783251019
1337734   ,1789240875
1337735   ,3531106094
1337752   ,2674258507
1337766   ,1789477611
1337785   ,4135634510
1337911   ,2068240496
1311952   ,4138055838
1312444   ,2673626171
1315882   ,1780800619
1315997   ,1779578763
1316158   ,1977260577
1316205   ,2502466608
1316236   ,0761679178
1316561   ,3534796286
1316689   ,0967997035
1317706   ,1789714603
1317720   ,4135475710
1317737   ,4137109406
1317805   ,4135167502
1317806   ,4133929854
1331788   ,0969471099
1333212   ,0966292235
1333278   ,1083119609
1334928   ,4136902382
1334962   ,0868299899
1335129   ,1770186811
1335187   ,1789534667
1335189   ,4140312622
1335569   ,1779759243
1335571   ,0760756346
1335627   ,2676980619
1335629   ,2668003355
1335653   ,0967577771
1335658   ,0875966475
1335715   ,3247487395
1335717   ,1763149211
1335724   ,0874222171
1335749   ,2472376352
1335772   ,1727560250
1335779   ,0311311146
1335781   ,1792598586
1335804   ,0967151115
1336169   ,4136036174
1336174   ,1768704987
1336214   ,2669867387
1336241   ,2673106683
1336282   ,0978268491
1336284   ,0751957450
1336375   ,1768591403
1336402   ,4130292126
1336436   ,1767045531
1336476   ,1782545963
1336503   ,3532179854
1336528   ,1786149211
1336562   ,4136226222
1336591   ,1789269179
1336593   ,4129545534
1336625   ,1269670953
1336634   ,0967353803
1336666   ,0966672635
1336691   ,1605480490
1336700   ,1768253659
1336702   ,0311881162
1336725   ,1769064110
1336734   ,1787656555
1336761   ,1788232139
1336768   ,2671618187
1336827   ,3535255326
1336858   ,1785131035
1336885   ,2674434347
1336915   ,1788221963
1336951   ,1788361563
1336960   ,1782465067
1336990   ,1789998491
1336992   ,1784048619
1337015   ,3532367326
1337026   ,0876518427
1337057   ,1976947377
1337146   ,1782135867
1337153   ,2675456411
1337180   ,0974517691
1337187   ,1058536071
1337189   ,2673644555
1337212   ,1767446283
1337214   ,0972584923
1337219   ,4129368910
1337246   ,2945597874
1337278   ,0759945130
1337287   ,2673160011
1337289   ,0311371034
1337314   ,0873305003
1337321   ,2674857275
1337346   ,0883610043
1337348   ,1784751147
1337353   ,0969686235
1337377   ,0865539323
1332365   ,1781419867
1332369   ,2676077803
1332376   ,1116141086
1332383   ,0869859691
1332408   ,0870056235
1332426   ,2672244491
1332444   ,2676366555
1332451   ,0485109595
1332469   ,0761152650
1332476   ,1790100587
1332526   ,2674163819
1332600   ,4130360046
1332750   ,3732006302
1332809   ,2662716299
1332991   ,0966830059
1333009   ,4129381918
1333109   ,0968874187
1333134   ,2670068635
1333170   ,1765400171
1333177   ,0973589675
1333209   ,1781814155
1333245   ,1766121947
1333270   ,3535442958
1333284   ,1744379486
1333374   ,2674298715
1333385   ,2670130843
1333398   ,0967701483
1333434   ,0973576251
1333441   ,0967549371
1333459   ,1781432859
1333473   ,1767212763
1333484   ,0874856043
1333498   ,0972752923
1333509   ,0969398683
1333516   ,0972423867
1333523   ,0874954955
1334195   ,2662506939
1334490   ,0869844651
1335222   ,0874884251
1335460   ,1798551113
1335960   ,2672156427
1336349   ,4129451022
1336601   ,3535228190
1336751   ,4129527118
1337422   ,3530357790
1337436   ,1766922299
1337579   ,3075046971
1337679   ,3214037490
1337736   ,3741580609
1337797   ,4129907406
1337822   ,1788585243
1337842   ,1783072779
1337885   ,1788590507
1337892   ,1787449531
1337899   ,2665909291
1321688   ,0870261963
1323298   ,1767400299
1324534   ,3529002014
1325613   ,1788177003
1325998   ,0968616795
1326360   ,0976676075
1326367   ,0977959563
1326559   ,1789448155
1326575   ,3541614638
1326589   ,1781915515
1326607   ,1484940347
1326614   ,4135831054
1326732   ,1789771691
1326818   ,1782104251
1326836   ,1785532059
1326861   ,1784668635
1326875   ,2669036795
1326918   ,2668184235
1326936   ,1789401067
1327043   ,1785709803
1327086   ,1785446555
1327111   ,2675246987
1327143   ,1789462875
1327477   ,1781845419
1327495   ,2674502795
1327614   ,2674284715
1327671   ,1786946699
1327678   ,2674727387
1327732   ,1789831883
1327757   ,1767214731
1328032   ,0968511147
1328089   ,0867605739
1328132   ,2675439019
1328175   ,0868552603
1328275   ,0486455243
1328307   ,1767151147
1328539   ,4288722446
1329095   ,3532361086
1329124   ,3528429102
1329138   ,3528437742
1329331   ,1768589211
1329366   ,3531730782
1329845   ,0873421515
1329929   ,0874423723
1329978   ,0965798347
1330028   ,1768899163
1330093   ,1765051195
1330178   ,0259506650
1330189   ,4130711806
1330228   ,4138986830
1330239   ,4130714494
1330278   ,0965849819
1330364   ,0978327195
1330371   ,2673777099
1330500   ,2665891531
1330539   ,0486246971
1330589   ,0881121659
1330639   ,1790366299
1330664   ,0968626187
1330671   ,1763708619
1330703   ,0485894283
1330728   ,2668608331
1330746   ,0969177563
1330753   ,0871721787
1330858   ,1784447163
1330865   ,0968672027
1330922   ,1790013531
1330933   ,3536357598
1331001   ,3531134334
1331051   ,0761590442
1331058   ,0756701898
1331414   ,1767499275
1331425   ,0256216154
1302065   ,4134016814
1302176   ,2673671451
1302635   ,4135642510
1305011   ,4136783262
1305154   ,4134805806
1308440   ,3532552862
1309318   ,2473111104
1309532   ,1762501979
1309604   ,2472262992
1310780   ,4140291102
1331543   ,1765444859
1331768   ,3530616174
1331827   ,2466300112
1332064   ,2672836539
1332209   ,3530803390
1332211   ,2672456731
1332234   ,3531435230
1332243   ,0762060698
1332245   ,0969558459
1332277   ,0965690635
1332311   ,0967776827
1332375   ,4130692254
1332377   ,1767866971
1332407   ,1116129230
1332432   ,2676457163
1332443   ,2665155739
1332475   ,0312551770
1332500   ,1790265691
1332536   ,2755294698
1332610   ,2671534123
1332635   ,2669861531
1332640   ,2674757531
1332824   ,0868886379
1332865   ,2676040923
1332992   ,2672738315
1332999   ,2673730475
1333033   ,0978406379
1333094   ,1269813753
1333133   ,0965411963
1333135   ,1781833115
1333162   ,3709490362
1333192   ,2421026506
1333196   ,0972017323
1333285   ,0035597025
1333321   ,0311602954
1333447   ,0965328299
1333515   ,0969609819
1334491   ,1778697419
1322039   ,1766868443
1324749   ,0966806011
1325578   ,4138848830
1326064   ,0485948859
1326451   ,1788258155
1326574   ,4129918718
1326583   ,0965072235
1326608   ,3536656366
1326640   ,0866175499
1326649   ,0755726746
1326708   ,2669371371
1326751   ,2668401371
1326810   ,1779805259
1326833   ,0479886347
1326835   ,0865767947
1326869   ,1789506763
1326908   ,1783748923
1326933   ,2669241211
1327001   ,2675698779
1327042   ,1786667179
1327067   ,1783143867
1327103   ,1785902187
1327112   ,1786377003
1327192   ,1784496219
1327194   ,2668327979
1327301   ,0867424331
1327303   ,1790401291
1327437   ,1787275355
1327467   ,0875401787
1327564   ,2676502011
1327629   ,0866954107
1327722   ,1786243995
1327729   ,1789148571
1327754   ,0969209355
1327797   ,0034848737
1327799   ,0967287179
1327822   ,0868376891
1327988   ,2675476139
1328054   ,0870037419
1328088   ,2675929787
1328197   ,0968936379
1328222   ,0867853499
1328356   ,1605810954
1328792   ,0752307642
1328835   ,0258599050
1329114   ,0755993770
1329146   ,3535817470
1329187   ,3531962782
1329289   ,2838529362
1329787   ,3532150398
1329821   ,0873347275
1337379   ,0965892011
1337462   ,0969631947
1337464   ,2674406843
1337469   ,1768546683
1337503   ,1767369755
1337505   ,2420333594
1337537   ,2676480251
1337539   ,1788967195
1337562   ,2502704336
1337569   ,3530727182
1337571   ,0030219156
1337603   ,0312810986
1337605   ,0255654570
1337628   ,1782383515
1337630   ,1786203979
1337637   ,2673969691
1337664   ,1788583339
1337671   ,2984755409
1337694   ,1766830299
1337698   ,2676361499
1337703   ,1781793051
1337762   ,1798376009
1337764   ,1766461403
1337771   ,3252115203
1337773   ,1768699835
1302016   ,4136519294
1305121   ,2671569883
1309094   ,0312870746
1309189   ,1057647655
1309587   ,1799124441
1309975   ,2472563824
1310106   ,2673398731
1310115   ,1771171083
1310385   ,1083416969
1310560   ,0578834482
1310754   ,1789441915
756823    ,2514040315
1321898   ,1785613211
1322089   ,1764146731
1323378   ,1766545579
1325596   ,1788272091
1326494   ,2675332987
1328674   ,2675246619
1329196   ,1786829627
1329388   ,0869330827
1329771   ,1766606827
1329803   ,0761340554
1331149   ,1786764843
899395    ,3148140114
1312516   ,3739040187
1332618   ,2673595227
1334823   ,1766993035
1334963   ,1788782315
1335190   ,2675168171
1335570   ,0872900811
1335613   ,1788794443
1335620   ,1790419547
1335635   ,4136462558
1335659   ,0868348347
1335670   ,1763312587
1335725   ,2671472731
1335746   ,0969616187
1335757   ,0968663851
1335782   ,4135219726
1335796   ,4135281710
1335807   ,1768443467
1335814   ,0870031739
1336175   ,0873402427
1336206   ,3530299246
1336274   ,1787433323
1336299   ,4138505534
1336335   ,3742029345
1336410   ,3208855874
1336417   ,0872755515
1336424   ,2674355163
1336435   ,0966475419
1336466   ,0873560635
1336477   ,0967206907
1336484   ,0867855579
1336527   ,1789141835
1336552   ,0761571258
1336559   ,1768225755
1336576   ,3731793022
1336594   ,3334222545
1336619   ,3248038819
1336626   ,1781569419
1336651   ,2676368891
1336676   ,4287099566
1336701   ,0874131339
1336708   ,2676393531
1336719   ,1766798795
1336733   ,2528911693
1336776   ,3202714306
1336783   ,1269111257
1336808   ,1779753771
1336826   ,4134510030
1336851   ,0874403755
1336859   ,1785457899
1336873   ,2662703851
1336884   ,2675439067
1336891   ,0969579387
1336909   ,0880863627
1336941   ,1780284235
1336966   ,0870143163
1336984   ,1789639627
1337009   ,0968020331
1337034   ,1768858555
1337041   ,2673487835
1337058   ,0974587931
1337065   ,0259524250
1337076   ,2675409307
1337101   ,1787932875
1337147   ,0967757835
1337154   ,3524196590
1337172   ,4135630142
1337186   ,2674534667
1337197   ,1779553483
1337204   ,0869831163
1337229   ,2675866347
1337254   ,1788966939
1337272   ,1763006475
1337279   ,1766741643
1337286   ,1766615435
1337322   ,1782649947
1337336   ,0312164810
1337340   ,2676519867
1337362   ,0757814522
1337369   ,1781641739
1337394   ,3731903790
1337461   ,0259654218
1337479   ,0760060442
1337486   ,0777871349
1337504   ,2674438571
1337529   ,4289069966
1337547   ,0485333771
1337554   ,2672897819
1337586   ,2671915259
1337597   ,4131313278
1337604   ,2662539179
1337611   ,3740271681
1337622   ,1762449386
1337654   ,2068474864
1337661   ,3731480446
1337672   ,1765775579
1337704   ,1605933866
1337722   ,0980474267
1337729   ,2670290315
1337747   ,1768627659
1337754   ,2672269035
1337761   ,0949242682
1337772   ,3285379985
1337779   ,2669754507
1337786   ,0868759163
1337910   ,2068481632
1321663   ,1768773307
1321726   ,1766995627
1321751   ,0967786187
1321765   ,2674347467
1322164   ,1790549227
1323323   ,0978690283
1324868   ,0972243115
1325452   ,2667752251
1325581   ,2673889771
1326240   ,1269214937
1326247   ,3537036254
1326502   ,1789907675
1328993   ,3732521438
1329942   ,0968380715
1302987   ,3530209998
1303191   ,4136468734
1304803   ,1904381281
1306763   ,1762920539
1308565   ,1798826041
1309976   ,1780217771
1310283   ,4129151998
1310694   ,4138159358
757681    ,2465796304
889222    ,1761794395
1332581   ,3530333918
1332698   ,1798820265
1332770   ,0870224827
1333197   ,1764434539
1334395   ,0762470682
1334924   ,2709675310
1335103   ,3251655779
1335328   ,0968789387
1335609   ,0256545530
1335631   ,1787272843
1335679   ,3527812942
1335681   ,4136352158
1335713   ,0761314426
1335783   ,0259549498
1335800   ,2675675643
1335802   ,3247907011
1335817   ,1782163387
1336146   ,3527813038
1336186   ,1788171467
1336188   ,3783506644
1336203   ,2674363307
1336205   ,1767277483
1336218   ,2674861883
1336222   ,0968750555
1336237   ,2676380251
1336288   ,3739981601
1336328   ,2675240091
1336332   ,1799177289
1336347   ,0973577275
1336398   ,4129810494
1336415   ,4139468286
1336430   ,0965430411
1336432   ,0757422298
1336444   ,3528821918
1336522   ,1790403691
1336524   ,2667389995
1336539   ,0874190411
1336556   ,1788045419
1336572   ,1767163915
1336587   ,1604708442
1336589   ,1764211387
1336638   ,1790537755
1336687   ,1120227374
1336704   ,4138396558
1336772   ,4135987406
1336774   ,1605667194
1336787   ,2662996891
1336804   ,0881515019
1336806   ,1780083755
1329823   ,0968927547
1329864   ,0873862427
1329928   ,0874875243
1330018   ,1765257739
1330027   ,0972562923
1330051   ,1786140875
1330092   ,1765565275
1330115   ,0965798875
1330147   ,0751621066
1330186   ,0978349787
1330220   ,1787821163
1330313   ,4129671278
1330345   ,1762651579
1330404   ,3334494193
1330447   ,4137649054
1330472   ,2675321835
1330483   ,3531437182
1330663   ,3500994858
1330695   ,1787434075
1330704   ,0757475690
1330763   ,1766994043
1330772   ,0752918634
1330859   ,2676237435
1330925   ,4138343614
1330966   ,0978548763
1331032   ,1783196651
1331089   ,3535203486
1336684   ,1764435675
1337419   ,0968837915
1337421   ,0312954330
1337446   ,3536438558
1337487   ,0878698155
1337555   ,2674834091
1337612   ,2662258203
1337712   ,0760218666
1337823   ,1781622491
1337841   ,0883061179
1337873   ,1788816731
1337907   ,1786449595
1338102   ,1577392416
1341078   ,0968914459
1312041   ,1762783771
1312173   ,2113561684
1312789   ,2674058523
1314155   ,2670123099
1315953   ,4130063502
1316168   ,4130667678
1317170   ,1111107150
