zgbh,icid
1346587   ,1764488203
1346621   ,1781068667
1346698   ,2674663435
1346855   ,4137581518
1346857   ,0868449115
1347064   ,1790083131
1347066   ,4129238926
1347332   ,1766556491
1347334   ,4131079358
1347423   ,0761723258
1347459   ,2672483003
1347466   ,3247714579
1347498   ,0758822538
1347500   ,1764481803
1347534   ,3536613886
1347598   ,3334620481
1347623   ,1784346747
1347657   ,2675539435
1347759   ,0761613578
1347893   ,3533007758
1348089   ,2838529362
1348162   ,1605444938
1348228   ,3251998611
1348353   ,4130083806
1348587   ,1583985952
1338494   ,1110285070
1338626   ,2626388272
1338733   ,0870190731
1338735   ,0967451419
1338758   ,1779739419
1338767   ,2674263451
1338960   ,0873302475
1339026   ,1767774347
1339162   ,0874179579
1339189   ,0973471003
1339219   ,1767896523
1339393   ,0873524139
1339461   ,1785233531
1339463   ,2064502624
1339488   ,1789963259
1339520   ,1789583723
1339527   ,1787601947
1339620   ,0869991099
1339656   ,2066988880
1343323   ,2674374267
1343798   ,1771204347
1343865   ,4135253870
1344146   ,3528647838
1344538   ,1771235771
1344921   ,2065963504
1345239   ,1789295963
1345468   ,1781969819
1345485   ,1788280891
1345571   ,4137488222
1345740   ,1770492891
1332125   ,1787444107
1332387   ,2066560608
1332686   ,2673757659
1332845   ,2049372464
1333562   ,0874110043
1335194   ,1798672058
1335743   ,1767386011
1335822   ,3533851470
1336598   ,0759409610
1336698   ,3547396949
1336797   ,2662947323
1336956   ,1782678731
1337023   ,0312215818
1337201   ,1765724171
1337401   ,3535493582
1337500   ,2676583611
1337501   ,4138067710
1337515   ,0486799563
1337518   ,2675327307
1337532   ,2676630395
1337550   ,1782903819
1337582   ,2503239312
1337583   ,3535589358
1337600   ,2675429179
1337700   ,1269435769
1337701   ,0969191851
1337750   ,0760778890
1337751   ,1765425675
1337833   ,1798546937
1337845   ,3535026238
1337914   ,2064653088
1338031   ,4134754398
1338081   ,3741787345
1338277   ,2064488304
1338295   ,1788722891
1338363   ,1787960763
1346229   ,1767530955
1346230   ,0762341354
1346247   ,0761781226
1346312   ,3732146590
1346576   ,2675415995
1346658   ,0761240122
1346726   ,0965194923
1346744   ,0751309434
1346826   ,1788911947
1346911   ,1764040267
1346962   ,1765544923
1346979   ,2067303824
1347061   ,1788521307
1347093   ,0478338715
1347111   ,1083056393
1347179   ,0969162203
1347261   ,0756612250
1347262   ,1767015947
1347344   ,1767677339
1347362   ,2674931275
1347530   ,1781456731
1347597   ,2673203163
1347611   ,3505164618
1347662   ,1786927883
1347959   ,1782757211
1348042   ,1764236155
1348056   ,4287527438
1348241   ,2754784746
1348273   ,2064492528
1348342   ,2674115611
1348360   ,0752509002
1348624   ,2048259472
1349259   ,2049027120
1349296   ,2064130752
1349428   ,2627152784
1349813   ,2051566752
1349828   ,2066950624
1349913   ,2624542880
1350581   ,1578693696
1343072   ,1766925371
1343208   ,1767076379
1343794   ,1768390174
1343930   ,2672300235
1344256   ,3545486965
1344477   ,2676306523
1344534   ,2626772992
1344541   ,1324196327
1345182   ,1269134073
1345225   ,4129474718
1345737   ,2674211675
1345965   ,0311158394
1346216   ,1767580523
1346233   ,1789224507
1332469   ,2621075104
1332743   ,1779080859
1332766   ,1790424411
1333245   ,1766121947
1333385   ,2670130843
1334104   ,2672942763
1335197   ,0874982251
1336349   ,4129451022
1336392   ,1790225515
1336403   ,0877076603
1336569   ,0312624922
1336594   ,3334222545
1336644   ,1765802043
1336651   ,2676368891
1336833   ,2673829723
1336866   ,1785221547
1336941   ,1780284235
1337101   ,1787932875
1337186   ,2674534667
1337479   ,0760060442
1337547   ,0485333771
1337572   ,1763676891
1337586   ,2671915259
1337597   ,4131313278
1337679   ,3214037490
1342694   ,3528397886
1342712   ,0759361242
1342762   ,3502831738
1342826   ,2674641355
1342880   ,0759361930
1342911   ,3207453810
1342997   ,0869850811
1343039   ,2663505179
1343491   ,1788587819
1343666   ,0969236635
1343715   ,0873955691
1343751   ,2673812395
1343833   ,1788312491
1343866   ,1768427995
1344263   ,3527812094
1344313   ,1766940379
1344314   ,4288389470
1344363   ,1788708875
1344824   ,0583589138
1344856   ,0485445547
1345418   ,2675043819
1345808   ,3248130291
1345926   ,2674938651
1332224   ,1606248762
1333080   ,2673587211
1333145   ,1784483947
1333338   ,2946814514
1333420   ,0873354827
1333437   ,0486190171
1333505   ,3710882042
1333580   ,1766969819
1335854   ,3504212730
1335905   ,1784989483
1336171   ,0342631121
1336195   ,0964984651
1336245   ,1788478347
1336310   ,0257952218
1336389   ,0761835194
1336406   ,1766858939
1336712   ,0960463125
1336920   ,1766729339
1337055   ,1269044681
1337333   ,0967641931
1337468   ,2060974096
1337483   ,2676294827
1337565   ,0868582827
1337568   ,3531318414
1337651   ,2065072656
1337668   ,0968626619
1337765   ,1767235851
1337768   ,2673256411
1337769   ,4134529406
1337864   ,0969006267
1337881   ,3536285630
1337978   ,2945960066
1338180   ,2675015899
1338312   ,1781495227
1338348   ,0341597553
1347812   ,1762733851
1347942   ,4129220462
1348074   ,0973839035
1348091   ,1766894987
1348109   ,2675071003
1348173   ,2673413371
1348191   ,3251622627
1348324   ,2675698779
1348959   ,1706168359
1348960   ,2061590304
1342725   ,0868545355
1342766   ,4129946670
1342789   ,0257731146
1342964   ,2674080443
1342991   ,3530327342
1343064   ,1057052359
1343184   ,0873018395
1343583   ,1977510785
1343628   ,0486513531
1343847   ,0872863723
1344776   ,1790427947
1344965   ,2675399563
1345001   ,0760600042
1345761   ,2066982896
1346201   ,2061129696
1331692   ,1786101371
1333044   ,0968813595
1333108   ,1768609371
1333373   ,1789226379
1333506   ,1765058107
1334711   ,1786613019
1335715   ,3247487395
1335900   ,0866735323
1335970   ,0006200321
1336039   ,3209094642
1336113   ,2674072347
1336250   ,0867524555
1336566   ,2465952272
1336636   ,1785623531
1336793   ,0969486171
1336795   ,3527922862
1336827   ,3535255326
1336926   ,0876245563
1337462   ,0969631947
1337464   ,2674406843
1337471   ,2676176891
1337528   ,2672833259
1337539   ,1788967195
1337564   ,1767021771
1337603   ,0312810986
1337628   ,1782383515
1337630   ,1786203979
1337771   ,2058490224
1337773   ,1768699835
1337925   ,2067306640
1337991   ,1785573243
1338100   ,2675504347
1338333   ,1787192635
1346291   ,0868886203
1346332   ,1768448635
1346398   ,2669833339
1346532   ,3209059138
1347693   ,4140186910
1347702   ,2674776827
1347861   ,0874853979
1348362   ,3208510002
1348389   ,1766489355
1348396   ,4136754734
1348423   ,2051648960
1348930   ,2049053088
1338390   ,0311076138
1338535   ,0876759435
1338692   ,3530185118
1339228   ,1767049067
1339759   ,1785527355
1340178   ,0883031707
1340220   ,1782938139
1340243   ,1787736923
1342697   ,1787665499
1342708   ,4288319742
1342747   ,2064215648
1342765   ,3536558942
1342815   ,1768568251
1342822   ,4129242238
1342883   ,3529043934
1342890   ,1781804763
1342922   ,1767424459
1342965   ,0873970939
1342972   ,2662867003
1342976   ,0979011611
1343022   ,1767894987
1343408   ,3302451610
1343462   ,1768664667
1343494   ,2676399163
1343618   ,2675371851
1343830   ,4134596526
1343862   ,1767904219
1343869   ,1789497899
1343880   ,1766360299
1343898   ,4140275646
1343919   ,0870021515
1343923   ,4138627886
1344349   ,2062177072
1344385   ,2675870763
1344516   ,2674471787
1344591   ,2676679323
1344943   ,3208894658
1344968   ,0968220203
1345407   ,2061993760
1345837   ,4136415870
1345844   ,1781025979
1345954   ,2673817243
1332203   ,3250443667
1333349   ,1782639755
1333434   ,2626761536
1333739   ,4135220910
1335283   ,3531775214
1335613   ,1788794443
1335725   ,2671472731
1335978   ,0868123355
1336015   ,1810701738
1336026   ,1768476331
1336143   ,1787320155
1336851   ,0874403755
1337229   ,2675866347
1337454   ,3710370202
1337461   ,0259654218
1337511   ,1801405050
1337647   ,2062550496
1337761   ,0949242682
1337992   ,2673345963
1338323   ,1786044923
1338416   ,2672140971
1346276   ,1788888923
1346392   ,4288613998
1346424   ,2667305563
1346531   ,0752181498
1346590   ,0869986603
1346654   ,4135587726
1346729   ,0873920155
1347833   ,1781990635
1347919   ,1762409130
1348045   ,0869815771
1348345   ,1790131835
1348381   ,3739692299
1348670   ,1578797968
1348713   ,2623672288
1348988   ,2448980068
1342742   ,0874876491
1342774   ,4138336814
1342806   ,2062398864
1342817   ,3247821587
1342881   ,3928963114
1342949   ,4136940350
1343006   ,0967874619
1343253   ,0757223354
1343492   ,1766580187
1343591   ,0967850219
1343616   ,0968385083
1343703   ,1763968411
1343753   ,0762525866
1343921   ,4137102334
1344276   ,4139440126
1344358   ,1783260571
1344383   ,1790171499
1344518   ,2675538123
1345034   ,1765696107
1345041   ,1789784779
1345148   ,2985700241
1342800   ,1768567454
1342866   ,1789393323
1343000   ,2675475883
1343153   ,3532071742
1343218   ,3536519886
1343327   ,4287356078
1343352   ,2674246555
1343484   ,1766611019
1343549   ,4130695406
1343686   ,2672408283
1343713   ,4139004046
1343845   ,1766386523
1343854   ,0758801194
1343879   ,4130844494
1343981   ,2662844123
1344542   ,2675974891
1344940   ,4287332974
1345244   ,2670425163
1345358   ,1780713531
1345438   ,2675376203
1345463   ,2674342587
1345499   ,0761894202
1345542   ,2676423963
1345565   ,0968687755
1345718   ,0760689194
1345820   ,2674805803
1345852   ,0877165323
1345861   ,0874465947
1345895   ,1785888571
1345920   ,1766464027
1346058   ,2675801451
1346194   ,0586259682
1331451   ,0873914955
1334098   ,2675616971
1335571   ,0760756346
1335932   ,1782953019
1336375   ,1768591403
1336593   ,4129545534
1336761   ,1788232139
1336951   ,1788361563
1336960   ,1782465067
1337015   ,3532367326
1337057   ,1976947377
1337153   ,2675456411
1337562   ,2502704336
1338000   ,1798689769
1338002   ,1789798587
1338059   ,1766718043
1338068   ,2052088896
1338192   ,2472311744
1338199   ,2675619595
1346257   ,2673765691
1346259   ,1767078475
1346300   ,1764067307
1346355   ,1605577706
1346666   ,1767955035
1347902   ,0255377722
1348060   ,1790445787
1348321   ,1977556865
1348355   ,2675406523
1348621   ,2066655952
1338558   ,0760844410
1338592   ,1762660555
1338928   ,0874467339
1339128   ,0874355467
1339221   ,0873574539
1339295   ,0874264219
1339318   ,0969418059
1339352   ,0873953691
1339397   ,0874022843
1339697   ,0872772107
1339855   ,2676544059
1339885   ,1768855787
1339953   ,1768455003
1339955   ,0873049499
1339978   ,1768513307
1340078   ,1765519147
1340112   ,0874282363
1340121   ,4130367902
1340187   ,0868817115
1340252   ,3283578481
1340505   ,0874015819
1340686   ,4137017422
1340865   ,4133863454
1340954   ,0965423803
1349066   ,2068265952
1351816   ,2066553328
1316524   ,2674154107
1317161   ,0313180314
1318275   ,0869942987
1320037   ,1790487771
1321200   ,2674408251
1321211   ,2674751211
59920     ,3926042094
1321641   ,1789609931
1321759   ,1767556427
1322306   ,2057069104
1322451   ,2674293435
1323378   ,1766545579
1323413   ,3707217642
1324112   ,1786803451
1324977   ,1770398283
1326346   ,4136652638
1327647   ,0867304203
1327770   ,2674981211
1329105   ,3528478958
1329649   ,1767004155
1329979   ,0966732539
1330163   ,2674502779
1330916   ,0972870971
52206     ,0724244759
1342894   ,1790199195
1342943   ,1771233915
1342993   ,0030518516
1343093   ,1605162394
1343108   ,0758364618
1343143   ,1789750299
1343634   ,0259607978
1343916   ,3709856042
1344163   ,4140772030
1344277   ,1766785275
1344587   ,0482120955
1344605   ,1768464411
1344606   ,1768623755
1344638   ,4136690046
1344936   ,0485144555
1345281   ,0978075995
1345312   ,4134867198
1345313   ,1767780955
1345371   ,4137345182
1345503   ,1112047662
1345504   ,4130188158
1345536   ,0760465194
1345554   ,0973751291
1345586   ,2676463307
1345621   ,4136668830
1345703   ,0967368475
1345704   ,0974112843
1345723   ,1789592587
1345758   ,2675718667
1345772   ,2755594970
1345822   ,2674117835
1345823   ,0312340858
1345859   ,1778719931
1345943   ,2675584907
1345976   ,2674775435
1346112   ,0870123691
1332571   ,1786110619
1332639   ,4129160878
1332777   ,3503817642
1335775   ,3503367386
1336356   ,1764068651
1336488   ,2671499419
1336748   ,0968900571
1336955   ,4128910686
1336987   ,1789279627
1337282   ,3208162354
1337315   ,2676366811
1337482   ,0867944779
1337963   ,2062384288
1337995   ,1766537995
1338014   ,1789196315
1338028   ,1766614987
1346212   ,0870021563
1346298   ,2674331067
1346311   ,4128928974
1346446   ,1770865611
1346496   ,2673985323
1346510   ,1789462427
1346661   ,0873053403
1346662   ,1765581131
1347780   ,0311076234
1348242   ,2676554539
1348559   ,2625358560
1350631   ,2069716464
1350646   ,1577193856
1351246   ,2065978848
1351505   ,2062170032
1351553   ,2061580976
1351554   ,2049951008
1338712   ,2980409489
1338748   ,0969173643
1338866   ,2672634843
1338881   ,1768449435
1338999   ,0869709643
1339031   ,0965387275
1339340   ,2675619323
1339423   ,1057140727
1339476   ,3532135502
1339823   ,1766898843
1339898   ,3710631738
1339917   ,0760946538
1339984   ,2067225216
1340016   ,0981699483
1340017   ,1765229147
1340234   ,2665138747
1340247   ,0973433627
1340298   ,1798888345
1340569   ,0872880795
1340709   ,0969065627
1342176   ,3533456606
1342376   ,3528277198
1342561   ,0486490683
1324065   ,0761283114
1324280   ,1789497291
1324761   ,1770234923
1324961   ,0311194378
1326002   ,0873589659
1326101   ,4137773950
1326233   ,1780615563
1326593   ,1787995307
1328279   ,2625074128
1328861   ,3532396142
1331393   ,2672818107
1331396   ,4130193198
1315136   ,4134481614
1315409   ,1111828686
1315620   ,3250551795
1317038   ,1269591929
1318889   ,3529734302
1319641   ,0968068843
1319705   ,0870030571
5384      ,1762268714
1301602   ,1789659691
1301979   ,4136266542
1302229   ,4137845806
1304460   ,3533614046
1337704   ,1605933866
1337722   ,0980474267
1337754   ,2672269035
1337779   ,2669754507
1337867   ,1781439227
1337892   ,1787449531
1338017   ,2066109040
1338327   ,1787616443
1346258   ,2675485259
1346449   ,2674472075
1346597   ,3528128494
1346704   ,0973582699
1346783   ,1350448826
1346797   ,0977683131
1346833   ,4134661582
1346865   ,0873395163
1346890   ,3858167930
1346947   ,4135482734
1346965   ,1768359163
1347022   ,4288502462
1347065   ,1575045252
1347122   ,1789303739
1347197   ,0969249403
1347233   ,1761978442
1347258   ,0869932251
1347276   ,3247421139
1347301   ,1788209451
1347340   ,1786315563
1347390   ,1764059883
1347415   ,1784260443
1347465   ,0752501690
1347476   ,2672657339
1347583   ,0761340554
1347626   ,0873638475
1347633   ,0873687579
1347683   ,2066130656
1347901   ,0974650923
1348163   ,2469071344
1348245   ,0868978235
1348263   ,0874700507
1349256   ,2066054224
1349474   ,2064847392
1349810   ,2067260464
1349974   ,2062686528
1350628   ,0167127072
1350991   ,0874622635
1351009   ,2069037344
1351207   ,2063642384
1339784   ,2672554219
1340119   ,2675322203
1340245   ,0485439515
1341670   ,0967708603
1341672   ,0313059754
1341921   ,2675439803
1341953   ,1768781547
1342263   ,1761760251
1342333   ,3546711317
1342358   ,2068881344
1342392   ,3535308398
1342455   ,4130998862
1349357   ,2064486688
1349525   ,2676634619
1349800   ,2048745184
1349825   ,2054307120
1349893   ,2071072992
1349925   ,2062589072
1350575   ,2060959888
1350618   ,2624235616
1350876   ,2048865920
1350944   ,1110318190
1351108   ,1779039579
1351119   ,1766454027
1351176   ,2675365755
1351178   ,4131090462
1351206   ,2062751536
1351374   ,2061121488
1351383   ,2070346512
1351449   ,2066599712
1351481   ,2048777600
1351507   ,2061524208
1351539   ,2626169584
1351597   ,2625018048
1351599   ,2069198512
1351650   ,2579966119
1351689   ,2066415392
1351748   ,2066361312
1351782   ,2060894672
1351814   ,2071093120
1351848   ,2066672272
1351855   ,2061811776
1351882   ,2061933648
1351889   ,2582096167
1351913   ,2579962151
1312642   ,3531427710
1314597   ,0484813387
1314604   ,0965907947
1315482   ,3252128755
1317997   ,0978089435
1319140   ,3528497486
1319670   ,2066373968
1320198   ,1788521915
1320929   ,1789869659
52378     ,2673619915
53292     ,3285240433
1322299   ,1788298923
1322372   ,1786661243
1322619   ,2676293355
1322628   ,2676276907
1325954   ,0882909259
1326246   ,2671927483
1326314   ,2675436011
1327151   ,2676617515
1329902   ,0873630987
1330129   ,2676265403
1331140   ,1788712939
48042     ,1482747361
48221     ,1490147286
51917K    ,3740363227
790726    ,1742979838
844173    ,4027158993
1302243   ,4136291710
1303131   ,4134494062
1303913   ,1109845598
1304634   ,3732476014
1305026   ,4134791534
1306441   ,4135108654
1306506   ,4134627342
1308217   ,0759313274
1309479   ,3285325713
1309490   ,1762279131
1309644   ,2663403547
1309884   ,1785043147
1310011   ,0755998890
1310662   ,3248045283
1310695   ,1798641321
757674    ,1799150713
757892    ,1798988313
